DP05_0024PE,DP05_0018E,DP03_0066PE,DP02_0061PE,DP03_0009PE,DP03_0033PE,DP03_0028PE,DP05_0070PE,DP04_0076E,DP05_0003PE,DP03_0010PE,DP03_0099PE,DP04_0047PE,DP04_0134E,DP04_0014PE,DP04_0003PE,DP03_0119PE,DP03_0061PE,DP03_0088E,DP02_0115PE,DP04_0058PE,DP05_0044PE,DP05_0038PE,DP05_0039PE,DP03_0062E,state,county,tract
26.6,41.8,46.5,5.6,8.3,2.2,16.1,16.1,1233,48.1,1354,13.9,45.7,1102,1.5,2.4,6.3,12.6,41886,5.0,7.1,0.0,14.1,0.0,69042,48,423,002004
17.8,39.1,31.6,0.5,2.1,4.6,16.5,10.8,1468,52.2,1796,16.9,19.3,1835,1.8,7.3,1.5,10.2,48656,1.5,2.7,0.0,8.6,0.0,90000,48,423,002006
13.1,33.9,30.6,4.9,9.6,2.0,17.3,9.6,2832,44.6,3152,8.0,20.4,1644,12.6,11.8,6.3,7.6,38236,0.0,2.5,0.0,7.7,0.1,96360,48,423,002009
13.8,38.0,23.0,6.7,5.4,5.3,21.2,21.8,2019,48.6,2237,13.8,40.5,1461,15.7,15.0,2.9,15.8,49890,4.0,3.4,0.0,21.7,0.0,82440,48,423,002010
17.3,39.5,37.7,5.7,0.0,0.0,5.6,17.0,936,48.2,1007,15.3,46.8,1146,6.6,19.1,2.9,11.1,40642,3.2,6.8,0.0,17.0,0.5,80662,48,423,002011
14.6,37.5,24.0,2.1,5.8,1.0,10.8,20.1,1606,46.9,1518,10.0,51.7,1141,0.0,12.6,4.9,12.5,45729,0.4,2.1,0.0,17.6,0.0,78542,48,423,002012
21.8,46.2,36.3,0.6,2.4,0.9,10.7,7.3,890,50.7,1175,6.8,15.8,1592,0.0,3.2,1.4,30.7,50499,9.7,0.0,0.0,7.3,0.0,130975,48,423,002013
10.9,32.6,31.0,8.5,10.2,4.8,14.3,17.1,1599,47.5,1776,23.7,25.5,980,19.2,11.9,15.9,4.1,24569,6.3,4.9,0.0,15.3,0.2,68188,48,423,002101
26.8,49.6,43.1,4.3,3.3,5.5,6.5,6.3,2360,56.6,2796,8.8,11.9,1091,13.1,8.8,5.9,7.0,38216,1.0,4.2,0.0,2.1,0.1,87024,48,423,002102
12.6,34.6,26.3,3.3,2.5,4.6,20.5,10.2,2621,54.6,2899,9.6,16.8,1274,10.8,6.5,10.3,9.9,34782,2.1,3.9,0.0,9.8,0.0,78050,48,423,002200
-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,0,-666666666.0,0,-666666666.0,-666666666.0,-666666666,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,48,423,980000
24.0,38.0,42.4,7.5,1.3,5.1,24.8,2.9,1532,51.0,1739,12.5,19.3,838,24.1,10.7,4.4,7.7,31630,8.2,5.0,0.0,2.9,1.1,59435,48,425,000101
16.1,45.8,24.8,2.4,6.7,6.3,2.1,2.2,1417,47.4,1445,8.5,7.6,-666666666,28.2,12.6,1.0,11.0,52642,3.6,0.5,0.0,1.3,0.0,113813,48,425,000102
16.4,43.0,24.8,3.6,2.9,7.5,7.4,1.2,613,51.1,708,13.6,39.5,1640,12.4,2.9,6.8,10.1,36829,2.4,3.3,0.0,0.9,0.0,73060,48,425,000200
14.4,37.9,36.3,5.4,11.0,16.2,19.4,0.0,295,52.7,323,16.9,15.6,496,14.5,55.3,23.1,4.4,23342,15.4,5.1,0.0,0.0,0.0,38813,48,427,950101
9.2,30.6,25.9,7.3,24.5,10.9,11.7,0.0,1670,53.0,1976,31.2,26.3,627,9.8,9.3,31.3,11.3,20744,40.9,10.8,0.0,0.0,0.0,33143,48,427,950104
5.6,24.6,24.3,13.7,10.1,4.2,28.5,0.0,1241,53.3,1725,35.5,28.9,958,20.0,17.0,32.1,2.0,18063,32.5,2.1,0.0,0.0,0.0,41823,48,427,950105
12.9,27.8,20.2,18.9,3.6,7.9,41.8,0.0,972,50.0,1390,27.8,43.3,661,1.1,18.7,28.2,0.0,19304,39.1,8.7,0.0,0.0,0.0,48063,48,427,950106
8.6,24.8,22.6,8.8,10.7,5.7,39.7,0.0,1097,57.0,1374,27.7,32.6,725,10.0,20.4,29.3,2.6,18533,37.5,8.6,0.0,0.0,2.0,40709,48,427,950107
5.0,25.8,16.0,18.1,5.2,3.5,34.7,0.0,1350,52.3,2002,40.6,23.0,726,18.6,12.1,30.3,3.4,19270,37.8,4.6,0.0,0.0,0.0,46952,48,427,950108
16.5,28.9,39.4,7.2,11.4,12.2,27.6,0.4,723,54.7,906,26.6,22.3,764,9.2,29.0,40.4,1.1,18702,39.2,4.8,0.0,0.4,0.0,26824,48,427,950202
11.0,26.3,38.5,13.3,9.5,0.5,39.5,0.0,1213,55.9,1809,29.3,22.2,649,14.6,14.2,22.3,0.0,10568,38.9,15.3,0.0,0.0,0.0,36134,48,427,950203
16.8,32.2,33.4,15.6,10.1,0.2,29.5,0.1,1342,53.6,1733,30.1,30.8,800,10.4,27.2,36.0,2.5,16878,45.7,5.8,0.0,0.0,0.0,31591,48,427,950204
10.9,26.6,31.7,11.3,3.6,4.4,32.2,0.0,1805,52.9,2264,25.0,23.7,598,10.6,12.3,25.6,1.7,17656,44.1,8.8,0.0,0.0,0.4,39072,48,427,950402
9.9,34.3,33.3,9.6,13.1,6.0,26.4,0.0,520,42.1,676,44.3,27.7,768,4.2,25.0,2.3,0.0,17876,33.5,3.3,0.0,0.0,0.0,52253,48,427,950403
7.8,28.9,39.4,13.2,9.8,0.3,26.3,2.4,1199,46.1,1647,32.1,11.2,803,8.4,15.6,26.9,3.5,13550,29.6,13.6,0.0,2.4,0.0,40604,48,427,950404
10.7,29.0,31.1,13.9,17.9,2.3,42.4,1.8,1037,45.1,1182,40.7,31.3,720,8.7,29.4,45.0,0.6,12896,40.9,12.2,0.0,1.6,0.0,28826,48,427,950500
7.9,24.6,24.2,5.5,14.0,2.3,17.0,0.2,1091,51.2,1313,28.7,18.2,907,10.2,5.5,39.7,2.7,16055,26.7,7.5,0.0,0.2,0.0,29821,48,427,950601
17.5,37.9,32.5,6.9,3.4,2.6,22.0,0.9,934,49.8,1277,27.2,25.6,611,12.1,14.3,6.7,0.4,24638,25.8,17.7,0.0,0.9,0.0,46802,48,427,950602
24.6,35.3,53.8,5.3,11.1,3.3,18.3,0.0,1153,44.0,1288,27.0,58.5,582,7.3,24.7,36.8,2.8,15728,37.7,37.8,0.0,0.0,0.0,18005,48,427,950701
13.4,31.7,26.7,10.2,17.8,5.2,37.4,0.0,1050,51.0,1373,35.2,37.0,436,4.4,13.3,37.8,2.8,32987,45.5,4.9,0.0,0.0,0.0,32593,48,427,950702
13.8,38.5,28.2,13.7,0.9,7.2,13.1,3.4,1448,44.2,1334,17.4,29.9,815,4.0,18.6,14.4,3.1,26455,12.1,19.5,0.0,3.4,0.0,44135,48,429,950200
14.4,37.5,38.5,4.9,18.9,10.4,28.9,3.1,831,49.5,908,22.5,33.7,675,13.8,20.0,13.3,7.0,25746,9.0,6.5,0.0,2.2,3.3,52007,48,429,950300
29.4,53.8,49.3,6.1,0.0,26.5,7.5,5.1,1281,43.5,1223,5.1,3.8,-666666666,24.8,30.8,5.0,10.2,36592,2.1,0.0,0.0,3.7,0.0,70125,48,429,950500
13.2,31.4,23.6,6.6,2.3,27.6,5.7,0.1,402,46.5,462,25.8,16.7,968,21.1,20.9,1.2,12.4,33497,5.9,0.0,0.0,0.1,0.1,78750,48,431,950100
25.6,46.5,50.8,6.9,2.8,29.9,15.4,0.6,476,52.3,500,14.2,14.1,620,16.6,35.1,3.4,4.0,41521,2.5,3.6,0.0,0.6,0.0,61250,48,433,950300
15.9,34.9,28.2,10.9,4.5,20.9,16.9,0.9,1236,49.2,1215,17.9,33.0,770,16.4,29.0,13.5,1.0,30353,11.9,1.9,0.0,0.1,0.9,75000,48,435,950300
11.8,34.5,36.5,11.0,2.0,27.0,14.0,11.4,427,35.2,453,20.5,18.7,1091,19.7,23.6,11.9,4.9,21782,4.6,1.4,0.0,10.3,0.3,59219,48,437,950200
19.8,37.1,41.9,6.9,4.9,5.5,28.2,9.1,1667,47.2,1640,24.4,40.4,712,2.4,14.9,29.5,3.2,23191,9.5,7.9,0.1,7.8,0.7,32342,48,437,950300
19.1,43.3,31.5,7.0,3.9,26.9,22.8,5.4,359,41.6,333,15.2,22.0,717,3.3,31.1,18.8,3.6,25077,9.4,1.4,0.0,4.3,0.0,48992,48,437,950400
8.2,33.8,20.1,18.2,1.3,0.5,15.5,1.3,1704,51.2,2199,30.9,45.5,1010,0.5,8.4,9.5,4.0,23911,22.7,5.3,0.0,1.3,2.7,54065,48,439,100101
10.4,32.9,14.6,11.4,6.0,3.7,18.3,2.9,1861,46.7,1937,25.9,45.7,1486,0.0,8.7,8.5,9.3,40222,14.6,4.5,0.0,2.9,0.2,75938,48,439,100102
6.3,22.0,12.3,21.1,4.6,0.0,31.2,3.7,1336,60.8,1919,33.4,54.5,1349,0.0,7.0,28.3,2.0,14690,32.5,1.4,0.0,3.5,0.0,54262,48,439,100201
13.6,36.7,25.6,28.6,0.6,0.7,28.9,3.1,1396,48.2,1655,21.5,33.1,1203,1.1,4.7,7.4,0.4,19236,36.7,0.9,0.0,1.0,0.1,49636,48,439,100202
10.5,29.0,22.1,19.8,12.1,0.6,19.4,16.2,1698,46.7,1834,36.0,44.6,1142,0.0,9.3,13.3,0.8,21432,29.5,9.4,0.0,16.0,1.1,51818,48,439,100300
6.8,31.0,16.4,18.8,2.5,2.5,18.0,2.0,556,58.1,964,42.7,32.4,1208,0.0,4.1,24.9,0.0,14860,33.5,7.0,0.0,2.0,0.0,49091,48,439,100401
10.6,35.8,21.0,16.6,2.6,0.0,19.5,2.4,1257,40.5,1261,35.4,54.2,1103,1.9,5.6,14.7,2.3,22368,38.2,5.0,0.0,0.3,0.4,46790,48,439,100402
6.7,30.6,20.8,22.7,2.0,0.0,28.2,7.1,778,50.4,1287,25.2,53.1,1149,0.0,7.8,10.1,14.3,22379,38.9,0.0,0.0,7.1,0.0,75298,48,439,100503
13.9,37.8,29.1,13.0,0.6,0.0,21.5,4.1,1265,52.9,1471,25.4,43.8,1266,0.0,11.0,21.5,2.7,20798,33.6,1.3,0.0,1.4,1.0,52074,48,439,100504
9.8,28.9,24.7,16.8,7.8,2.1,20.6,24.6,1976,53.9,2475,26.5,69.8,1208,0.0,5.2,31.2,5.5,22679,22.6,9.2,0.0,23.5,0.0,44919,48,439,100505
8.9,30.4,24.4,14.9,3.3,0.0,28.4,11.1,1462,53.8,1825,41.5,55.9,905,0.0,9.9,11.3,1.3,22411,42.0,3.8,0.0,11.1,2.9,56593,48,439,100506
27.4,49.8,43.6,5.5,1.5,1.1,12.9,0.0,1267,40.5,833,10.7,40.7,1385,1.5,5.1,3.3,12.9,55104,0.7,2.5,0.0,0.0,0.0,67388,48,439,100601
11.4,36.6,29.6,11.0,1.9,0.0,29.7,8.0,1158,67.7,2667,18.6,60.1,1066,2.1,8.5,2.5,4.2,22333,9.5,15.0,0.0,7.2,1.2,43636,48,439,100602
6.8,32.9,14.4,19.5,3.6,1.3,9.6,1.3,2131,45.8,2017,35.1,56.0,1081,24.9,10.8,4.0,10.3,37205,28.8,9.9,0.0,1.3,8.0,68536,48,439,100700
17.6,39.5,39.0,26.3,3.9,1.5,21.6,1.4,1563,47.7,1744,26.9,29.2,1207,2.2,12.6,15.2,0.7,22566,30.9,12.5,0.0,1.0,0.9,62827,48,439,100800
9.5,34.1,23.9,30.6,7.8,1.5,31.6,4.0,724,56.7,841,42.9,53.7,918,0.0,6.9,24.4,0.0,17993,32.7,2.8,0.0,2.2,2.5,37891,48,439,100900
15.8,37.8,27.1,7.3,2.5,0.0,13.1,2.4,686,50.7,697,19.7,33.8,1302,4.5,16.6,0.0,12.4,46387,16.6,0.6,0.0,2.4,0.0,76265,48,439,101201
6.4,37.7,13.1,19.8,5.5,1.3,17.1,8.2,1776,48.9,1703,30.7,48.3,1290,0.0,11.4,6.3,1.7,26350,20.5,4.1,0.0,8.2,1.7,55824,48,439,101202
9.9,31.7,22.2,14.0,6.9,0.9,12.8,20.9,1878,49.2,1972,25.6,24.1,1321,1.6,5.9,15.3,1.8,26533,14.4,2.1,0.0,20.1,0.0,63625,48,439,101301
7.8,29.4,22.5,11.8,11.2,3.0,18.0,17.0,959,49.7,1067,23.1,26.7,1117,0.0,8.1,19.8,0.0,19863,22.1,3.5,0.0,17.0,0.1,70222,48,439,101302
14.1,35.6,30.0,11.7,4.8,1.8,15.3,20.4,2086,52.5,2437,25.9,30.0,1052,0.0,5.5,8.9,1.7,29006,13.8,7.3,0.0,18.8,1.8,55436,48,439,101401
5.8,25.0,16.8,14.1,16.4,0.0,26.1,18.0,1264,59.9,2144,41.8,29.9,1204,1.1,10.2,6.9,1.7,19252,25.3,1.4,0.0,15.6,1.6,56548,48,439,101402
7.4,28.4,21.7,22.2,9.3,0.0,24.2,24.8,1705,46.0,1875,39.6,52.0,1079,0.0,14.1,25.8,0.7,18831,24.0,17.1,0.0,24.2,0.0,49799,48,439,101403
12.3,37.5,18.5,12.1,2.7,0.6,10.6,17.1,1531,48.1,1557,30.9,41.2,1082,0.0,12.8,20.4,12.0,32902,19.5,2.9,0.0,13.8,0.1,50477,48,439,101500
9.9,43.7,14.8,14.8,37.2,0.0,20.1,32.8,283,53.1,669,26.7,59.4,1150,0.0,46.9,26.0,0.0,14980,6.3,7.8,0.0,29.7,1.7,43482,48,439,101700
14.0,28.5,15.3,0.5,0.6,1.2,9.5,7.9,3259,52.3,2288,3.3,86.2,1798,0.0,17.4,4.2,14.3,84646,0.3,0.9,0.0,6.8,0.4,86059,48,439,102000
17.9,37.3,20.6,1.1,3.8,0.0,2.6,3.3,1299,53.0,1126,11.5,45.3,1466,0.0,11.1,1.9,32.5,79731,0.4,2.8,0.0,3.3,0.4,132808,48,439,102101
10.6,38.1,18.6,14.9,2.3,4.9,13.5,14.6,1429,49.8,1191,14.1,63.3,1209,0.0,16.8,3.2,8.4,52663,0.5,17.8,0.0,11.2,2.2,76514,48,439,102102
18.6,41.5,27.8,2.8,4.7,2.8,12.2,5.4,1577,49.8,1712,12.9,19.7,1239,0.0,5.3,8.9,32.0,83891,2.5,3.0,0.0,5.4,0.6,111118,48,439,102201
36.6,57.7,41.1,3.9,1.0,2.4,4.4,2.7,1506,49.0,1184,9.1,26.6,1156,0.0,8.1,1.3,30.5,132170,1.1,12.8,0.0,1.4,0.0,115000,48,439,102202
11.5,43.8,18.8,6.4,1.4,1.6,16.8,24.2,1359,46.6,1106,33.5,70.9,1131,1.0,17.8,13.4,0.7,30365,5.8,11.1,0.0,21.5,0.0,39877,48,439,102301
7.4,29.9,17.0,19.2,8.7,0.3,24.6,17.1,1965,54.5,2110,25.6,46.6,1380,0.0,14.4,15.7,2.1,23108,8.8,2.0,0.0,13.6,0.9,51225,48,439,102302
13.8,35.1,17.7,3.9,4.1,1.4,22.0,20.9,2074,58.2,2115,13.1,55.8,1638,0.0,10.2,6.5,16.2,65841,1.7,4.2,0.0,20.9,0.3,67888,48,439,102401
20.4,36.0,29.2,1.8,0.9,0.9,3.9,9.4,1855,51.3,1706,7.7,28.4,1421,0.0,3.2,18.0,22.7,64085,1.5,1.8,0.0,9.2,0.0,121359,48,439,102402
12.8,33.3,35.1,11.6,7.6,0.0,22.2,63.1,1568,55.6,2084,24.5,56.9,1264,0.0,9.2,19.9,1.6,22184,8.5,7.7,0.0,60.4,0.2,45692,48,439,102500
18.0,44.7,29.1,14.9,5.5,0.3,24.3,21.4,1640,49.1,1390,21.2,69.0,1225,0.0,12.4,1.6,1.7,36212,9.7,8.2,0.0,19.1,0.5,47463,48,439,102601
12.4,32.8,24.2,4.9,2.1,2.4,17.0,10.2,1426,53.0,1537,12.0,38.6,1403,0.0,11.2,5.7,10.4,44781,12.9,4.6,0.0,10.2,1.0,79537,48,439,102602
17.1,41.3,20.9,8.7,1.8,2.1,20.1,1.9,1596,45.9,1307,12.0,41.2,1657,0.0,14.3,0.9,17.4,62240,4.2,2.3,0.0,0.8,0.0,96250,48,439,102700
8.5,27.9,28.3,18.6,4.7,1.1,14.4,20.0,1418,49.7,1927,29.3,44.4,1184,0.3,13.9,20.2,5.4,22896,19.0,6.9,0.0,16.2,0.3,43056,48,439,103500
7.0,28.0,19.6,10.4,10.0,1.9,20.7,44.9,673,46.0,637,39.4,71.5,1181,0.0,28.6,21.3,4.0,19026,28.2,13.4,0.0,44.7,2.4,43495,48,439,103601
15.7,39.3,36.5,17.0,8.5,1.5,25.7,61.1,896,53.9,1151,25.7,31.7,1124,0.2,8.4,16.3,2.8,28261,14.6,3.0,0.0,61.1,0.0,63454,48,439,103602
13.3,36.6,37.6,20.4,4.3,2.0,23.4,15.5,1330,47.6,1882,39.5,37.3,1137,0.0,6.9,13.5,0.4,17575,22.9,9.3,0.0,13.9,0.0,58125,48,439,103701
4.9,26.4,20.5,24.3,18.1,0.0,29.2,43.1,955,50.9,1563,34.0,43.1,1365,1.8,14.6,19.8,1.0,16333,15.2,10.2,0.0,43.0,2.6,53884,48,439,103702
10.6,27.3,26.2,11.8,3.7,0.0,21.8,46.7,1358,59.2,1560,39.6,64.2,1118,0.0,9.7,37.9,4.5,18092,24.6,5.7,0.0,45.7,0.0,35565,48,439,103800
11.3,35.5,25.5,3.2,2.1,0.8,10.9,0.2,1351,49.1,1154,13.9,29.2,1165,3.5,17.3,8.1,18.6,50982,14.9,3.3,0.0,0.2,0.1,96520,48,439,104100
14.5,31.8,18.8,0.0,0.7,0.3,10.1,0.9,1374,46.1,1410,11.9,47.3,1675,0.0,12.5,0.0,23.1,64018,1.7,2.3,0.0,0.9,0.0,100382,48,439,104202
0.6,19.8,12.4,0.0,13.3,1.3,25.4,16.0,169,67.0,2917,4.2,59.2,1847,0.0,31.0,0.0,16.0,9656,4.1,0.0,0.0,14.9,1.4,108211,48,439,104203
27.1,49.0,33.2,0.7,0.5,0.0,5.3,0.0,1010,47.1,1081,5.5,22.4,2162,0.0,9.0,0.0,44.4,79782,0.5,0.0,0.0,0.0,0.0,152750,48,439,104204
3.6,27.1,8.5,4.2,8.7,0.3,9.0,1.8,1146,52.6,1195,8.1,69.9,1486,0.0,15.0,3.4,10.7,40559,0.6,9.2,0.0,1.8,0.0,53912,48,439,104301
6.5,34.9,10.7,3.1,0.6,0.3,10.1,1.4,1498,52.3,1537,11.8,48.3,1487,2.1,23.6,0.0,29.7,67685,5.6,1.6,0.0,1.4,0.0,89583,48,439,104302
8.8,31.1,21.6,7.3,1.5,0.9,19.2,6.8,1992,49.2,2180,24.4,45.4,1320,0.4,10.2,9.0,13.8,33374,21.4,6.6,0.0,3.2,0.0,77946,48,439,104400
10.5,39.7,19.1,13.5,3.4,0.7,20.9,8.1,925,52.8,1204,43.9,27.8,1385,0.0,16.7,21.1,0.0,21625,38.4,13.1,0.0,7.9,0.5,61938,48,439,104502
9.8,33.6,22.0,29.7,3.9,2.1,19.7,1.1,785,45.5,872,42.6,26.4,1106,0.0,13.0,13.2,2.0,19272,37.2,1.1,0.0,1.1,0.5,43807,48,439,104503
16.0,37.1,33.6,19.0,5.3,0.0,24.3,11.4,1077,42.8,853,30.0,47.4,902,1.9,4.0,26.6,0.0,21640,29.4,12.8,0.0,9.0,0.3,37267,48,439,104504
8.7,33.9,21.1,18.4,8.3,0.0,15.3,34.3,1945,50.8,2100,42.7,32.5,1163,0.0,5.5,36.8,0.7,17247,21.1,9.0,0.0,33.8,0.0,43441,48,439,104505
7.6,29.1,24.3,10.1,8.5,0.0,33.1,30.5,1380,48.4,2264,39.8,42.0,1164,0.0,5.5,15.7,0.7,16476,36.4,7.5,0.0,29.8,0.0,51478,48,439,104601
7.0,28.5,20.3,27.5,2.3,2.7,22.1,14.8,1233,40.6,1622,47.4,40.7,1345,0.0,12.1,24.9,2.8,15797,43.6,3.4,0.0,12.9,0.0,44057,48,439,104602
7.5,35.2,32.9,18.0,6.9,0.0,30.6,21.8,1148,43.2,1315,47.0,28.8,1214,0.0,6.1,22.3,0.3,15642,36.2,12.5,0.0,14.4,0.4,43617,48,439,104603
10.3,34.1,33.3,17.7,14.1,0.0,26.7,53.2,1135,47.1,1234,32.2,58.1,1139,4.7,4.4,23.2,2.4,18351,21.6,4.5,0.0,49.6,0.0,35365,48,439,104604
14.7,32.0,34.5,16.0,14.5,0.0,15.7,49.6,1620,50.4,1918,21.6,40.6,1355,0.0,10.8,17.9,3.7,24764,16.7,18.2,0.0,47.3,1.6,46126,48,439,104605
8.9,36.2,21.9,22.0,4.5,0.0,34.0,1.3,1328,47.7,1767,39.5,37.0,1031,0.0,9.4,6.5,2.7,19547,36.5,17.4,0.0,1.3,1.1,54500,48,439,104701
9.0,33.5,21.8,23.7,3.6,0.0,25.8,3.7,933,48.0,1105,40.6,49.4,1242,3.1,6.0,22.2,1.2,20277,42.2,9.9,0.0,3.3,0.0,53085,48,439,104702
9.7,29.5,20.0,18.1,3.3,0.9,26.5,15.1,1349,46.2,1684,40.3,53.3,1179,1.9,10.1,27.5,0.2,16902,35.2,3.1,0.0,13.7,0.2,54650,48,439,104802
4.8,29.6,12.7,10.6,4.4,0.4,23.3,2.8,1852,51.0,2247,36.0,57.1,1105,3.7,10.0,25.5,2.7,17866,29.2,3.9,0.0,2.7,1.6,47628,48,439,104803
9.3,29.0,18.0,23.0,0.0,0.0,22.8,2.5,798,50.4,927,25.4,38.7,1063,0.1,19.2,14.7,1.9,19569,29.6,3.3,0.6,2.5,0.7,59750,48,439,104804
11.6,41.7,27.4,28.3,0.9,0.1,18.3,4.7,957,46.0,961,22.5,24.1,1015,0.2,15.0,4.5,1.9,25684,36.5,2.2,0.0,1.6,0.7,56719,48,439,104900
8.3,34.2,9.3,0.8,2.1,1.5,14.0,20.8,3254,54.2,3007,15.7,74.5,1561,0.0,11.1,10.8,7.3,49344,5.5,0.5,0.0,20.8,0.1,70976,48,439,105007
6.5,32.3,14.9,4.1,0.7,0.0,12.2,15.8,3647,55.5,4045,11.2,62.2,1553,0.0,3.4,4.7,8.4,35807,9.3,3.2,0.0,13.6,0.0,76496,48,439,105008
6.8,31.0,13.7,20.1,4.7,1.8,18.4,7.9,2014,50.4,2634,37.3,56.4,1176,1.5,3.0,20.9,1.9,21435,26.1,3.3,0.0,7.3,0.4,50428,48,439,105009
8.3,34.0,17.6,13.1,5.9,2.1,22.6,41.0,2559,53.4,2390,26.2,77.6,997,0.0,19.3,29.2,1.3,19694,7.6,31.2,0.0,40.0,0.4,32604,48,439,105201
13.1,26.0,36.2,3.9,7.1,0.0,22.7,14.4,1167,47.9,1114,22.7,46.9,1219,0.0,6.2,32.1,1.3,26213,7.1,8.8,0.0,4.0,0.0,39656,48,439,105203
8.7,28.0,13.6,10.5,11.8,1.9,17.5,41.9,1769,53.7,1514,25.8,96.9,1065,0.4,17.1,31.7,0.0,20891,2.7,21.3,0.0,41.9,0.0,40259,48,439,105204
7.4,43.6,33.2,8.1,2.1,0.0,18.5,37.1,1325,48.3,1080,22.2,88.4,1081,0.0,6.0,13.1,1.0,25847,7.2,8.2,0.0,33.3,0.4,46172,48,439,105206
2.0,24.0,6.3,15.1,9.3,0.0,26.1,70.8,1345,52.9,1045,37.5,100.0,1077,0.0,22.9,47.2,0.0,15462,11.5,20.7,0.0,68.1,0.0,28546,48,439,105207
17.7,37.5,23.8,1.4,5.7,3.0,5.5,3.3,2944,57.8,2876,7.3,54.0,1677,0.0,7.2,1.6,23.0,70655,4.9,5.6,0.0,3.3,0.0,100022,48,439,105403
20.1,37.5,31.2,0.0,3.1,3.0,5.2,0.7,1582,51.5,1705,2.1,14.8,2170,0.0,3.7,7.2,42.9,82403,2.3,1.4,0.0,0.7,0.0,174949,48,439,105404
10.9,35.5,9.2,1.8,2.5,2.6,9.3,12.0,2771,52.3,2241,11.9,71.6,1617,0.0,20.5,9.6,26.1,79297,7.4,2.6,0.0,12.0,0.8,81813,48,439,105405
19.4,32.3,21.2,0.4,4.5,0.0,10.8,8.6,1605,49.3,1182,10.1,96.8,1453,0.3,13.6,0.0,5.5,57766,0.5,6.3,0.0,3.4,0.0,79732,48,439,105407
31.3,45.1,41.1,1.9,4.1,0.7,16.8,1.9,1294,46.3,1156,3.6,35.4,1476,0.0,8.7,0.0,17.7,63267,0.7,2.6,0.0,0.4,0.0,85938,48,439,105408
12.9,31.4,28.5,4.5,2.1,3.6,16.6,40.7,2278,52.0,2665,17.1,40.0,1310,0.0,10.3,1.8,3.0,27912,2.9,14.4,0.0,13.5,0.0,80417,48,439,105502
18.8,36.1,37.9,4.6,2.3,5.0,13.6,25.6,2370,54.4,2778,18.8,39.3,1428,0.0,4.7,15.3,4.1,30043,8.7,8.7,0.0,25.5,0.0,65646,48,439,105503
14.9,30.5,26.7,5.6,9.9,0.9,17.7,31.7,1999,53.6,2054,17.9,68.9,1322,0.0,12.7,23.2,3.8,32164,17.5,12.2,0.0,30.9,0.0,65015,48,439,105505
19.1,40.8,36.3,9.8,10.7,0.0,22.3,41.8,2325,51.3,2792,19.2,34.8,1609,0.0,6.3,6.1,11.4,39233,12.3,10.7,0.0,37.9,0.3,77990,48,439,105511
19.6,38.3,33.9,3.5,5.6,0.3,14.2,22.1,1662,49.8,1902,27.1,18.7,1485,0.0,5.5,2.1,15.5,44489,11.8,1.0,0.0,21.0,0.0,104877,48,439,105512
21.0,30.2,30.8,1.4,3.1,0.4,25.4,42.5,1717,59.5,1784,19.7,99.5,1339,0.0,13.9,11.2,2.8,36662,5.6,16.5,0.0,32.1,0.9,55495,48,439,105513
2.9,29.1,7.4,3.9,3.1,0.0,15.4,42.4,1778,51.3,1295,16.3,100.0,1254,0.0,7.3,6.5,2.0,33389,8.6,12.5,0.0,39.4,0.0,46267,48,439,105514
12.2,35.8,22.6,2.8,2.9,0.0,12.8,41.5,2568,54.1,2789,8.1,40.7,1299,1.8,2.7,13.9,14.1,41227,2.2,10.2,0.0,38.2,0.0,84583,48,439,105515
13.7,38.8,39.3,6.7,4.7,0.0,16.5,14.3,968,61.4,1226,17.9,36.0,1144,0.0,2.0,4.7,9.3,32300,12.2,4.0,0.0,12.2,0.7,78966,48,439,105516
16.3,39.4,33.7,7.0,0.0,1.2,28.5,16.6,1545,55.1,1638,16.4,71.8,1084,0.0,14.0,13.7,2.6,29631,15.5,27.8,0.0,16.5,0.9,53018,48,439,105517
30.0,52.6,32.6,0.8,0.2,2.5,6.9,20.3,1559,56.3,1482,10.6,53.6,1439,0.0,6.1,7.4,10.0,59824,5.3,7.6,0.0,20.1,0.4,87521,48,439,105518
25.7,36.8,37.9,0.1,2.7,1.2,6.7,22.3,2362,51.0,2279,6.5,63.6,1832,2.4,4.1,12.4,15.3,57539,4.5,8.2,0.0,22.3,0.9,75767,48,439,105519
24.8,50.5,43.4,0.7,1.1,1.2,4.6,3.1,847,48.9,1005,2.8,1.7,-666666666,0.0,14.6,3.1,72.8,148269,3.0,0.0,0.0,2.7,0.9,250001,48,439,105520
11.9,29.9,25.1,11.7,5.9,1.0,8.7,7.8,1808,44.0,1780,16.0,21.2,1567,0.0,5.8,6.6,4.6,33748,11.9,1.1,0.0,7.0,1.8,83833,48,439,105600
14.3,32.9,24.5,7.3,2.7,0.0,12.3,13.6,1432,49.5,1664,21.3,26.3,1696,1.5,4.9,7.2,5.9,34527,15.2,1.2,0.0,13.0,3.1,74438,48,439,105701
14.8,32.4,27.4,12.7,8.2,0.0,10.9,19.1,1378,53.3,1367,23.2,49.2,1288,0.0,7.6,11.3,6.2,31253,15.4,5.3,0.0,19.1,0.0,52500,48,439,105703
